,time,INw,OTw,GMv,GMh,AWR,CWR,CEv,PEv,PEw,PEh,RCv,RCh,dxy,SP,Mv0,MvT,aveMv,Mh0,MhT,aveMh,Mw0,MwT,SE,ME,MC,INv_W,OTv_W,INv_E,OTv_E,INv_N,OTv_N,INv_S,OTv_S,INv,OTv,INh_W,OTh_W,INh_E,OTh_E,INh_N,OTh_N,INh_S,OTh_S,INh,OTh,datasource,peroid_unit
10,2000-11-01T00:00:00,207587206989632.94,212847685271918.75,227079273917488.2,40720738122710.52,258494852061384.6,31415578143896.395,11.584,4.098,3.4750000000000005,22.851,16.035,24.007,1905263155030.123,9305159978814.129,4637398264364.111,3911653654399.283,4973616093293.487,154524708607.54648,423199975262.57605,310256122284.7938,4791922972971.658,4334853629661.8594,14108568917790.152,15007108401500.363,26305204758303.562,88616705096932.14,1285762223367.6882,6599745770711.016,145264405110619.3,21437719769065.88,22462170159155.156,76672027697124.5,27850078011643.156,193326198333833.53,196862415504785.3,8690171197983.086,43679858790.84712,137027886741.84299,12640372955768.078,1736991077320.9543,2529772054649.968,3696818493753.5264,771444897924.5532,14261008655799.412,15985269767133.445,CRA40,M
11,2000-12-01T00:00:00,156847407051067.9,170566114444932.0,181199181764473.75,29217916441411.27,206644506444377.2,25445324679903.426,9.303,2.0820000000000003,1.7930000000000001,12.912,26.262,35.184,1905263155030.123,3772591761507.8438,3911653654399.283,5688504228155.9,3195987841601.242,423199975262.57605,534835900185.20825,178407217093.52258,4334853629661.8594,6223340128341.108,19379785654051.203,12998631876915.34,16856419994188.738,73147004293475.14,800328871893.8491,5190289300623.364,112894791813299.05,23251770384925.49,15279344525760.604,43320046600083.93,29679792331175.65,144909110579107.94,158654257542129.12,7292881315030.288,16155102740.623741,56658475926.7662,9693171030621.178,2696352681880.131,1355064430617.1743,1892403999122.7695,847466338823.9043,11938296471959.955,11911856902802.879,CRA40,M
12,2001-01-01T00:00:00,163737600408594.4,176385505489946.47,187516707386157.66,29593562241472.18,211731937380091.44,24215229993933.77,9.945,2.868,2.477,18.174,17.83,28.442,1905263155030.123,5378332247538.41,5688504228155.9,4912636801263.776,3093404965255.383,534835900185.20825,151083141534.11975,205608049167.32315,6223340128341.108,5063719942797.896,16866617143347.246,11634327211082.004,18648384736265.062,70546462066160.16,650970633752.3916,3928324243405.176,122870090441815.28,15649593613223.521,15951258668396.809,63202878880783.66,24483366104664.32,153327258803572.5,163955685848628.8,5867293752925.436,28710959663.58822,104446303494.17262,10345521025864.63,1489474909315.516,1611306492464.1082,2949126639286.7866,444281163325.316,10410341605021.91,12429819641317.643,CRA40,M
13,2001-02-01T00:00:00,170871283979635.62,172619736867575.97,183967331370962.6,33505154711697.945,210178770229698.53,26211438858735.945,11.664,3.965,3.354,21.769,14.604,26.217,1905263155030.123,7293715852962.001,4912636801263.776,4029761892734.4854,3804211759228.9136,151083141534.11975,395763993660.9872,284550326125.8424,5063719942797.896,4425525886395.473,8403974684499.934,11675686738538.33,21457820737188.742,64820485454391.11,998267498196.7246,5158157234232.086,118828550455901.88,12499063385705.408,19430875699073.035,76497327072331.94,19222055087867.71,158975033146660.53,158479748741039.34,6291934114987.787,48877548867.475296,167203574672.90506,10736623152008.244,1032047878740.5547,2778984510204.187,4405065264573.836,575502915456.7229,11896250832975.082,14139988126536.629,CRA40,M
14,2001-03-01T00:00:00,198821748738377.7,181161080386833.47,202904509712249.0,46347460860399.09,233288136557131.7,30383626844882.68,15.606,7.868,6.404999999999999,34.444,8.571,17.301,1905263155030.123,15963834015516.414,4029761892734.4854,6580881963564.21,4413891013126.534,395763993660.9872,607609307865.3223,371234193548.9971,4425525886395.473,7188491271429.532,1066131049006.2793,13273025843053.969,31665539055814.68,56543575018815.61,1627724608699.227,5335327644061.702,125900901339980.17,18510169315266.6,15602678539558.324,104146518949310.34,21526784204632.367,184535590927454.25,164658088692870.1,6374816643611.872,104345981448.40819,108642121202.0792,12830126313301.652,1201493214429.0146,2614629343154.376,6601205831680.46,953890056058.9478,14286157810923.426,16502991693963.383,CRA40,M
15,2001-04-01T00:00:00,276100225805217.75,245726812879333.78,279238237468315.75,66438564237948.98,311854000307494.4,32615762839178.586,17.281,12.113,9.785,50.908,6.15,10.932,1905263155030.123,33822801398770.39,6580881963564.21,5236097976394.315,6934185048449.804,607609307865.3223,233667631059.4493,513541685020.8725,7188491271429.532,5469765607453.765,1730662808910.6445,12401190091821.977,48256231728884.8,80900977166703.17,3327520419889.185,11833754837083.174,163312427060865.06,33027355511176.844,30032473910132.55,132763415089055.72,29073486372149.82,258525502604018.9,225745907763036.62,7625662122569.869,183342650467.27325,302581709660.95557,14705942604927.646,2123487344181.5046,3776947021945.7505,7522992024786.526,1314672838956.478,17574723201198.855,19980905116297.15,CRA40,M
16,2001-05-01T00:00:00,364906292398858.1,303223060854672.7,381630110333657.56,114632196655517.11,418160603583909.9,36530493250252.33,24.349,20.465,15.738,68.132,3.943,5.859,1905263155030.123,78101703405264.78,5236097976394.315,11125739275732.842,9933091410795.441,233667631059.4493,794231255539.9625,615033268979.7202,5469765607453.765,11919970531272.805,22868676784898.4,10094445508494.871,92923126689469.53,90752335191351.94,5938505318252.275,21113378091620.227,192746414158440.75,59878479671896.52,27323052562720.895,171686697109001.34,51573272329041.27,343430890063870.0,277581244368455.22,8056965203093.443,282333841096.2913,631964122028.8862,20033371919462.945,3409556005290.144,3045582194025.999,9376917004575.656,2280528531632.2397,21475402334988.13,25641816486217.477,CRA40,M
17,2001-06-01T00:00:00,458172232513424.2,364518080019040.3,486760763634440.6,160796169387247.53,521088609632889.9,34327845998449.28,28.38,25.982,19.53,78.65100000000001,3.77,4.709,1905263155030.123,126468323388798.25,11125739275732.842,11182623186196.555,15893987949712.59,794231255539.9625,237270182058.71838,827185195078.6904,11919970531272.805,11419893368255.273,32314093731396.844,7008426019037.446,138142210226556.95,102608200757667.69,17494297175561.463,33726228485964.688,207681244698169.1,75188240285589.69,52833965491194.52,224789835079051.53,59426422856762.125,436312504608273.56,337435930221687.2,7699284285688.1045,762721607820.8828,825278633476.593,18443893322667.055,2649137246263.353,4708009632618.509,10686027739722.578,3167525234246.681,21859727905150.625,27082149797353.125,CRA40,M
18,2001-07-01T00:00:00,533457620175467.0,433548036456782.2,584771105992650.2,171848980305143.28,618393936596251.0,33622830603600.734,25.790999999999997,23.638,18.269,80.435,4.663,4.402,1905263155030.123,138226149701542.55,11182623186196.555,24552697837450.7,20793878176532.797,237270182058.71838,978202919649.6302,817877739760.3959,11419893368255.273,25530900757100.33,52427573371702.8,8498354224825.304,150816645157543.22,140506530952709.55,36941344113153.164,67867478425763.03,172129390473371.72,77153702390699.72,125572459650543.0,227134843440753.38,74758568760588.48,512662555209925.6,409401762997656.4,8516536178019.131,1730587280615.0503,1948799227448.066,10839297056197.145,2068148341822.478,6835271861880.232,8261581218251.68,4741117260433.361,20795064965541.35,24146273459125.79,CRA40,M
19,2001-08-01T00:00:00,510172067723483.2,398528454508705.5,563290142012502.8,196019069107951.38,598269531984571.2,34979389972068.562,30.706,28.589,21.209,82.155,4.007,4.38,1905263155030.123,161039679135882.8,24552697837450.7,18968864950941.984,20816557889231.055,978202919649.6302,1098499733597.8912,948127849066.5339,25530900757100.33,20067364684539.875,43932529848544.78,6710251205970.064,172963461585355.75,121645845496715.83,29503797197470.023,54162464875694.11,179766469754080.72,89409696958490.31,96185307425855.84,222876655789636.9,65902241098798.43,488094663120537.2,371357815476205.0,8377696104035.722,1518110324426.8672,1634314179993.4727,14341159974126.746,3324598947026.23,6522421238853.034,8740795371890.568,4788947495093.88,22077404602945.996,27170639032500.527,CRA40,M
