,time,INw,OTw,GMv,GMh,AWR,CWR,CEv,PEv,PEw,PEh,RCv,RCh,dxy,SP,Mv0,MvT,aveMv,Mh0,MhT,aveMh,Mw0,MwT,SE,ME,MC,INv_W,OTv_W,INv_E,OTv_E,INv_N,OTv_N,INv_S,OTv_S,INv,OTv,INh_W,OTh_W,INh_E,OTh_E,INh_N,OTh_N,INh_S,OTh_S,INh,OTh,datasource,peroid_unit
10,2010-01-01T00:00:00,4190427761303116.5,3677046169924836.0,4412996715437567.0,1202993325469307.8,4805345865595838.0,392349150158271.1,22.259,18.369,14.435,67.386,4.755,5.595,1905263155030.123,810644175311036.6,2299218536334.3296,4734911601677.986,10560943393037.168,205346573031.76895,575924513902.3728,517733049897.75287,2504565109366.0986,5310836115580.359,300068854938967.3,140685321702275.89,982303537853148.5,1230376087939460.8,148736454695757.1,324180130906887.94,2084001730997151.2,565503445169778.8,708898241225838.8,1849883656243861.5,484321839063992.56,3969943320259989.0,3425958265982740.0,98065488606300.31,7989725702078.399,9631361273128.707,165188412801363.16,30055472536030.918,53606774113294.51,82732118627667.48,24302991325359.77,220484441043127.4,251087903942095.84,CRA40,Y
11,2011-01-01T00:00:00,3786226549849485.5,3332947479162640.0,4036800611298361.0,1132797419890196.2,4398716984007876.0,361916372709515.0,23.128999999999998,19.096,14.912,68.05099999999999,4.706,5.779,1905263155030.123,770881047180681.2,4734911601677.986,3759024203844.133,9940054159989.676,575924513902.3728,112503570064.01466,508565006680.0829,5310836115580.359,3871527773908.1475,316162668152160.6,128225413671907.77,933672563399422.8,1082333030382870.2,124966411592505.8,267012148489024.22,1911398278609472.8,542146722211264.6,571773786883759.2,1696185716789455.2,491230546609356.6,3587677617872614.5,3099369023695094.0,88978368405589.5,5647445129171.398,6957101106174.401,155253295217175.97,24691119424788.566,49534454609065.39,77922343040318.73,23143260512133.3,198548931976871.2,233578455467546.06,CRA40,Y
12,2012-01-01T00:00:00,3911044314923703.5,3457205956554009.5,4178560189220355.5,1174241858215065.5,4560389340549364.0,381829151329008.1,23.125999999999998,18.964,14.804,67.483,4.693,5.886,1905263155030.123,792412706886057.4,3759024203844.133,2012570301254.1118,10160478805983.305,112503570064.01466,34262443169.299843,530997224449.7522,3871527773908.1475,2046832744423.4116,336749653486876.0,134805851152825.56,966330700098108.0,1143627391771025.2,114906840659681.11,290123646525725.9,2068010887163389.0,520499364066292.56,581009067125531.9,1748995258013766.5,446290123872391.44,3703245660376810.0,3210216918820993.5,95438331254111.97,5603363803898.049,8640780652080.646,167207452801505.3,23515155492642.703,52004324360693.51,80204387148058.11,22173896766919.098,207798654546893.44,246989037733015.97,CRA40,Y
13,2013-01-01T00:00:00,3770542568255605.5,3381700297444745.5,4125189973579927.5,1158682353701409.5,4470597454632967.5,345407481053040.0,23.400000000000002,19.715,15.392,70.19,4.571,5.537,1905263155030.123,813274872648369.5,2012570301254.1118,3065401263958.757,10185801994295.59,34262443169.299843,153136055359.60168,514067669741.3322,2046832744423.4116,3218537319318.3584,425604306412401.5,120376665420603.25,965301954448303.1,1058873478194889.0,130913625516514.55,330462889695750.1,1855753202419664.2,508171705551899.9,655987372469895.9,1679688358003129.5,514168417461590.94,3577196431445668.5,3156822617867665.5,82973408807132.52,6084777901825.82,9562850098622.676,142419251788247.62,19159265827153.71,53316158092781.44,81650612077028.2,23057491794225.016,193346136809937.1,224877679577079.88,CRA40,Y
14,2014-01-01T00:00:00,4048874079653815.0,3612607117526828.0,4360779812656009.5,1218945864711356.0,4757561711204933.0,396781898548923.4,22.923,18.854000000000003,14.735000000000001,67.449,4.594,5.816,1905263155030.123,822163966162432.6,3065401263958.757,2964865612937.164,10348510202246.848,153136055359.60168,87282597805.88774,545894435420.7709,3218537319318.3584,3052148210743.052,385730614926866.44,142284197504702.2,999618247962663.2,1173058931200589.5,105688622111526.36,288627696970929.9,2141379259790931.0,500022939870258.94,656872707605978.1,1867990030918703.8,454256109571974.0,3829699598960482.0,3358196699080409.0,98260933427176.31,5058854910100.908,8103008032372.117,170052451377759.03,20332331804855.094,58966335139411.86,92478207428929.61,20332777019147.14,219174480693333.16,254410418446418.94,CRA40,Y
15,2015-01-01T00:00:00,3982303006163513.0,3715050589995410.5,4387589918848561.5,1152349468849747.0,4793294743211819.0,405704824363258.25,21.137,17.017,13.477,64.793,4.831,5.956,1905263155030.123,746644644486488.8,2964865612937.164,2530937230068.42,9882374327941.697,87282597805.88774,203190317992.1038,507681481389.4641,3052148210743.052,2734127548060.524,479074207655700.4,148121569660953.75,927388456007397.9,1143534789564584.8,142572156817647.66,280654850602706.0,2116429641339609.0,627533110600029.8,577035604618894.5,1705706525151649.2,621633122834944.0,3757429275918970.0,3457670525611095.0,99022217487026.84,6788145252214.678,7646872664220.411,169569528397216.9,32627436716763.92,51618566249389.66,85577203376532.05,29403824485494.31,224873730244543.25,257380064384315.56,CRA40,Y
16,2016-01-01T00:00:00,4167290425736532.0,3711292833885005.0,4520562648781350.0,1271324175809904.5,4899964272796403.0,379401624015053.25,23.368,19.73,15.4,70.157,4.44,5.409,1905263155030.123,891922551794851.2,2530937230068.42,3947709771878.5996,10819461459590.328,203190317992.1038,413708415365.1808,549277028690.1124,2734127548060.524,4361418187243.7803,437552250582504.94,127928469761692.25,1056381550962465.0,1162711350383232.0,153859004935679.34,357312741554599.9,2037724497533853.2,588308127361344.1,694829823004092.9,1844218771907908.5,573820062573380.9,3952550991207084.5,3460233388047006.5,90869034644670.3,7225599109241.263,10635820501334.441,163028477445051.6,29649215906912.566,53832607341605.055,83585363476529.98,26972761942100.684,214739434529447.28,251059445837998.6,CRA40,Y
17,2017-01-01T00:00:00,4266643008846394.0,3779983639263515.0,4517984137088254.0,1227544593179416.5,4915896020501776.0,397911883413522.25,22.122,18.363,14.44,67.585,4.769,5.951,1905263155030.123,829632709765894.2,3947709771878.5996,2825910837692.5415,10840374260143.195,413708415365.1808,184709853055.45953,563593493604.7742,4361418187243.7803,3010620690748.001,341505633585257.8,133566621175178.05,999452048473597.4,1180937993005076.0,142251610828376.25,351079384614010.2,2141761675645044.0,556012029312787.25,713870992758507.5,1950934765624066.8,517821898545036.8,4038964172555940.0,3515706177776964.5,96909227884289.0,7289763771571.768,10505977576829.541,171415439208694.56,27723194307027.215,61320754963057.0,92540436522308.05,24251503543227.074,227678836290453.8,264277461486550.4,CRA40,Y
18,2018-01-01T00:00:00,4103340537448876.0,3601633893203375.5,4475062301159749.5,1342841445414335.5,4853014456470333.0,377952155310583.9,25.128,21.561,16.585,71.854,4.13,5.183,1905263155030.123,964889290103751.6,2825910837692.5415,2811996721329.464,10916675934914.492,184709853055.45953,149769954884.00446,570839152522.6262,3010620690748.001,2961766676213.4683,462989581328612.56,124078205747059.55,1124484801358789.1,1185100686543643.2,143537956179186.7,370321382372598.9,1928341361598539.5,515573350258291.1,757554844906444.4,1814173184071851.8,518331340395460.4,3885168603246385.0,3347765503079631.0,95661329955447.89,7630344055869.752,12418156320479.12,158166892199267.44,23114166763359.54,62187007381082.28,86978281163204.27,25884146487525.26,218171934202490.8,253868390123744.72,CRA40,Y
19,2019-01-01T00:00:00,4285533002218568.0,3762422639705003.0,4648552186087249.0,1398040444045732.0,5064158357745888.0,415606171658638.75,24.839,21.134,16.248,70.272,3.989,5.252,1905263155030.123,982434272387093.2,2811996721329.464,2572032789909.249,10737378476802.508,149769954884.00446,180200518476.58008,589021383620.5785,2961766676213.4683,2752233308385.829,459010046438740.2,144434132391493.16,1154653682407966.0,1234984219994958.2,108876415142051.62,258461873460736.5,2219157490982095.8,497502730110078.0,673892735835913.0,2051347186969913.5,489399828929313.06,4042296010535686.0,3491326470889373.5,108593132615546.75,5347215249604.647,7171495077964.109,180710899216380.1,23889215050961.492,62008082015572.36,103583148938409.69,23029972334072.207,243236991682882.06,271096168815629.3,CRA40,Y
20,2020-01-01T00:00:00,4242591636322010.5,3796950833220492.0,4687996081987780.0,1372266384994617.0,5077014092566279.0,389018010578499.4,24.539,20.974,16.225,71.651,3.912,4.806,1905263155030.123,983248374416117.6,2572032789909.249,2231000459432.408,10508444430896.09,180200518476.58008,78900067459.34686,538001296136.9999,2752233308385.829,2309900526891.755,537165238533104.94,127375596564743.98,1150377762254151.8,1215838301655011.0,88608477583924.9,260535920769416.2,2378142769897741.0,483353180958046.25,600362245470982.8,2061155810717548.2,468273826321547.25,4020883214100022.0,3535387319274196.0,93543585419828.33,3908116031782.991,6934660360984.066,186844797186161.16,23404982261717.97,49504077007798.05,97825194179458.16,21306523720553.746,221708422221988.53,261563513946295.94,CRA40,Y
21,2021-01-01T00:00:00,4291144315370494.0,3858777049624451.0,4775020621937757.0,1397148074725192.8,5161100392239025.0,386079770301268.0,24.685000000000002,21.174,16.381,72.367,3.968,4.856,1905263155030.123,1011068304423924.8,2231000459432.408,2475985959242.3154,10990537716752.441,78900067459.34686,171535849748.44394,560500589031.7631,2309900526891.755,2647521808990.7593,579038659959980.5,120949980113272.69,1178725840692310.8,1245732032753949.2,129912519481588.83,301160338086241.5,2259810737013986.5,518972355768397.3,735332327441661.2,2006936254796483.2,468763211348967.0,4072800981405071.5,3593818795286204.0,96669300751780.02,5943625686273.76,8303510056920.437,173902657400136.94,22080931163155.8,62469064501639.74,91289591993566.28,22642906750196.387,218343333965422.56,264958254338246.8,CRA40,Y
22,2022-01-01T00:00:00,4187232695077624.0,3781336135516962.0,4645099866957227.0,1332829817315361.8,5022279292177152.0,377179425219924.5,24.096999999999998,20.573,15.986,71.70100000000001,4.226,5.039,1905263155030.123,955650392095437.2,2475985959242.3154,3296687490505.965,11064856287674.816,171535849748.44394,298799685938.3629,549724272892.32965,2647521808990.7593,3595487176444.3276,550701797902228.4,118030190732134.92,1119317478751610.6,1178619997766205.5,156188454054181.9,336553634893468.2,2145363018409231.2,578835845007476.0,731748259946522.4,1879882414696471.8,489185968305175.1,3973891892363621.5,3522485700715110.5,90671829884418.81,8113531955201.589,10849018175316.197,173140223347499.6,27604340634571.14,54845967238879.516,84215614019696.61,22750712260270.6,213340802714002.75,258850434801851.3,CRA40,Y
23,2023-01-01T00:00:00,4009950365367496.0,3691451434634658.5,4570148703227427.0,1329267335702266.0,4943564083519212.0,373415380291785.5,24.612000000000002,20.915,16.201999999999998,71.908,4.034,5.044,1905263155030.123,955851955410480.5,3296687490505.965,3491678533773.0674,10563952533396.117,298799685938.3629,238836289820.95114,550345812008.8037,3595487176444.3276,3730514823594.0186,637488052324792.4,123566272947976.94,1124815861112983.2,1169808094297290.2,119610320796575.36,272813943579997.66,2167483276103883.8,542281876811461.7,650303378940969.6,1820893775775401.8,504444187739242.1,3805797690464151.5,3441841163580670.5,89765240806535.28,5514169770928.24,7824808480124.734,165646927289221.16,23555036069312.348,56284256362893.16,83007589547372.02,22164917630945.38,204152674903344.38,249610271053987.94,CRA40,Y
24,2024-01-01T00:00:00,4138591271914213.5,3897715375156552.5,4769614392584814.0,1337003874841169.0,5151654509712943.0,382040117128128.9,23.631,20.022000000000002,15.638,71.426,4.284,5.128,1905263155030.123,954963757713040.1,3491678533773.0674,2929626504852.4814,11177442331723.434,238836289820.95114,145023920467.94244,557518410131.8198,3730514823594.0186,3074650425320.424,713431996557105.5,123739298054632.03,1127125186076438.5,1236867608065649.0,142520866404902.5,344644250914154.5,2141468157496751.5,556506324460328.75,776759378134226.6,1790933235999171.2,578811177967643.2,3928951419439304.0,3639559580003523.5,94448211735719.2,6590640514777.014,10989862331067.174,164575035562471.16,24443395803386.832,60537687425577.0,79758382604736.45,26452431650203.855,209639852474909.66,258155795153029.0,CRA40,Y
25,2025-01-01T00:00:00,4172689519337514.0,3956503601358966.5,4835650829342669.0,1354172217441959.8,5218885830617424.0,383235001274754.9,23.548,20.079,15.686,71.7,4.065,4.889,1905263155030.123,970937216167204.9,2929626504852.4814,2866469956023.322,10814608750519.578,145023920467.94244,149554004808.9005,541918480944.15015,3074650425320.424,3016023960832.222,754692671724169.6,120691181268540.97,1138675024029083.8,1238578039478047.5,171450042256932.66,337211534374404.6,2227133709805779.8,579981425316158.8,695205611937528.8,1801566350676495.5,600319971357320.5,3957337349845106.0,3694109335357562.0,97106384443079.8,8530584959814.939,11104622899893.838,171719997734733.44,27094303263925.13,55284732128524.3,80046858885509.23,26858951178331.914,215352169492408.0,262394266001404.56,CRA40,Y
