,time,INw,OTw,GMv,GMh,AWR,CWR,CEv,PEv,PEw,PEh,RCv,RCh,dxy,SP,Mv0,MvT,aveMv,Mh0,MhT,aveMh,Mw0,MwT,SE,ME,MC,INv_W,OTv_W,INv_E,OTv_E,INv_N,OTv_N,INv_S,OTv_S,INv,OTv,INh_W,OTh_W,INh_E,OTh_E,INh_N,OTh_N,INh_S,OTh_S,INh,OTh,datasource,peroid_unit
10,2010-01-01T00:00:00,4248268625426498.5,4216279926575589.0,4131533808261510.5,268088819597377.7,4302805730937798.0,171271922676287.66,2.06,2.343,2.2009999999999996,36.114000000000004,18.011,11.954,487253809198.0115,96816896921090.03,2549029929504.366,1286009768153.0146,4777389121327.988,248419897029.1154,127588645734.02026,132118191274.77693,2797449826533.4814,1413598413887.035,63444346657534.164,0.0,85112205948322.02,1658327581440018.5,298914314094696.0,188079648180431.5,1727030428109293.5,1107619190965429.2,780318625943197.9,1111514011088593.0,1238872224397848.0,4065540431674472.0,4045135592545035.5,101173954195918.58,2573493424698.434,2515869747295.968,98014852987386.25,43440458195314.52,28446522658348.867,35597911613497.47,42109464960120.01,182728193752026.53,171144334030553.56,NCEP,Y
11,2011-01-01T00:00:00,3477810420897131.0,3498808421419999.0,3466492053476654.5,267479398505818.56,3648470934230869.5,181978880754214.94,3.2640000000000002,2.466,2.29,31.965,18.859,12.431,487253809198.0115,85500517751603.62,1377317729295.0337,1254789983636.9487,4417605380714.8,141572948793.89297,48844708397.7957,121327465994.36214,1518890678088.9268,1303634692034.7444,106283262070713.03,35217518686351.8,113141359650188.4,1397402773190242.2,203565355354725.12,145900782287181.2,1459390296558882.0,1009142380028159.6,573541318068984.0,771168019484711.8,1115598933860238.0,3323613954990294.5,3352095903842829.0,88636888910210.11,1697094932062.7644,1555166445278.464,86934946968186.47,33418308844528.1,22020000986054.008,30586101706819.58,36060474690866.59,154196465906836.25,146712517577169.84,NCEP,Y
12,2012-01-01T00:00:00,3546265719393530.0,3541800763441962.5,3576125627717255.0,315193711059236.5,3748176983540794.5,172051355823539.28,4.786,4.003,3.6790000000000003,45.414,11.395,6.908,487253809198.0115,143142355235697.22,1254789983636.9487,889616885970.0242,4456667283907.202,48844708397.7957,48967983613.65104,112573324653.37306,1303634692034.7444,938584869583.6752,138312350196396.97,34279998867225.824,171157635627303.72,1368528061694177.8,183897882999212.5,124723090730565.7,1498314300635379.8,970987964863985.1,710655280315726.8,938039371381266.8,1011210911253662.2,3402278488669995.0,3404078375203981.0,79912784138729.27,1215500114869.2458,1289513575414.7913,82838291511529.42,29593686150711.652,26197594342394.805,33191246858679.285,27471002269187.918,143987230723535.0,137722388237981.4,NCEP,Y
13,2013-01-01T00:00:00,3909249420223513.0,3928613813712917.5,3920351826664989.0,277430539126660.2,4095689029910801.0,175337203245812.38,3.3680000000000003,2.604,2.432,36.8,16.588,9.472,487253809198.0115,102093335880847.81,889616885970.0242,1457790878620.1685,4639899189782.5625,48967983613.65104,6139191777.5873785,110388134978.09843,938584869583.6752,1463930070397.7559,121983073344849.77,33556777732984.023,132054509620718.64,1648354046140026.8,171852961448347.38,110271434344463.03,1897460878553806.5,1011942068708020.8,673675405430289.5,993354809508674.0,1043850280733206.5,3763922358701185.0,3786839526165650.0,80305838666284.45,1071501053304.362,763084973161.4202,92917453180085.47,29572194573233.51,24560601331815.59,34685943309648.527,23224731982061.895,145327061522327.9,141774287547267.3,NCEP,Y
14,2014-01-01T00:00:00,3406492141112161.0,3419571392675275.0,3422482407308943.0,275306839485447.8,3588410797753970.5,165928390445027.5,3.9600000000000004,3.196,2.9579999999999997,39.73,14.946,9.14,487253809198.0115,109378449040420.33,1457790878620.1685,737924217595.1227,4478787741401.158,6139191777.5873785,17019864501.214045,114123137168.93074,1463930070397.7559,754944082096.3367,121748718319010.9,32556881885433.24,135527575407388.19,1331388668095701.5,198466315785612.38,140201823608184.22,1448582827497532.5,886951488080954.5,688757685705951.5,908177036441038.6,950410078694863.6,3266719016225879.0,3286216907683960.0,80016752900935.94,1156391121716.0193,1210900360656.7134,82848112639478.11,22944488999769.234,26423175412498.49,35600982624920.12,22926805817622.426,139773124886282.02,133354484991315.03,NCEP,Y
15,2015-01-01T00:00:00,3726555514786543.5,3748985756018455.0,3733999767701526.5,274343097382022.72,3909438285237181.0,175438517535654.75,3.35,2.649,2.467,36.051,17.047,10.763,487253809198.0115,98904579846367.95,737924217595.1227,1449158712425.8242,4619158705840.195,17019864501.214045,16510598390.853487,121524199943.18878,754944082096.3367,1465669310816.6777,122045548291675.36,33905856491078.477,125081001432155.62,1409793410792529.8,273012206875443.5,185202906192050.9,1485750692097058.8,1124420915458502.5,652361388041314.2,857893206258094.4,1196345320543128.2,3577310438701177.5,3607469607556945.0,80357450144125.48,2489566570357.4863,2335725037949.3623,81815016957382.92,32267341012752.2,25560083259925.824,34284559890538.84,31651481673843.566,149245076085365.88,141516148461509.78,NCEP,Y
16,2016-01-01T00:00:00,4054590845294862.0,4060250973050898.5,4068847308724284.5,311042645497880.75,4251600732884739.0,182753424160454.94,3.804,3.1530000000000005,2.929,41.245,14.553,8.372,487253809198.0115,128289221337425.81,1449158712425.8242,1629036035533.2888,5101206276487.16,16510598390.853487,57542781305.721306,122276947870.2456,1465669310816.6777,1686578816839.01,134170256278651.6,34881706306073.93,154781477031761.06,1582980902414484.5,285767266750276.06,227947140104238.0,1694892782856081.0,1111778203204573.1,706909703949056.9,975639941703837.2,1224867042101576.0,3898346187427133.0,3912436795656990.0,89465051217134.34,1825268939780.742,2004326282128.0642,88048711119911.94,32760876904816.727,22467506546472.37,32014403463649.684,35472690787743.44,156244657867728.8,147814177393908.47,NCEP,Y
17,2017-01-01T00:00:00,3618791683045051.0,3644953005428427.5,3638701994687253.0,268915642301499.5,3804047214859675.0,165345220172422.12,3.476,2.846,2.65,38.513999999999996,16.535,9.554,487253809198.0115,103570422129077.39,1629036035533.2888,1383506485335.214,4691964785959.995,57542781305.721306,55196977622.89017,112958969100.2861,1686578816839.01,1438703462958.1042,129483869475713.36,31163732727470.332,126491772923678.27,1364950994087058.5,267964258069482.25,186003165739897.16,1533638132336681.5,1031388471069520.4,615274040953294.8,894082725552059.1,1093950283918780.1,3476425356448535.5,3510826715278239.0,79193320717531.52,1869451053852.4746,2176856091359.8477,80237428049859.44,28163234341292.066,22025574450776.1,32832915446332.113,29993836595700.36,142366326596515.53,134126290150188.38,NCEP,Y
18,2018-01-01T00:00:00,3859683466039588.5,3866831093029229.0,3884194812869266.5,303794741591081.44,4056965884524425.0,172771071655158.34,4.02,3.373,3.129,43.129,13.867,7.705,487253809198.0115,131023669935923.1,1383506485335.214,1419868334234.2126,4977855853952.043,55196977622.89017,147753706137.98343,115247642584.16933,1438703462958.1042,1567622040372.196,138300219653065.02,32428953517889.176,156138211786847.7,1368647124393551.8,274200609814132.62,180353235314416.88,1559145939067598.2,944425880404450.4,917270620638370.1,1218655893100558.8,976019563228084.1,3712082133212977.5,3726636732748185.0,80418987746297.81,1549284239517.198,1122981701118.9436,83965957623390.78,24556442788456.42,30021043534789.93,41502920590737.7,24658074883346.08,147601332826610.88,140194360281044.0,NCEP,Y
19,2019-01-01T00:00:00,3691955041904257.5,3717709741223227.5,3726611985266491.5,279724093576366.3,3891550020164705.5,164938034898214.06,3.7510000000000003,3.08,2.8649999999999998,41.035,15.123,9.066,487253809198.0115,114786058678152.27,1419868334234.2126,1459210634787.45,4755790729223.618,147753706137.98343,39197652914.414505,118791593181.81143,1567622040372.196,1498408287701.8645,140471541049620.33,32553656339171.61,139788217509436.2,1354474589833065.8,281008578822720.53,184535955777688.94,1526460349227377.2,1026104830831485.9,729166044163996.1,987051543101224.9,1048729584908174.0,3552166919543465.5,3585364557122268.0,75304522250535.45,2707928258707.85,2211301820389.3022,79580783035387.95,25555630550389.105,24679575028325.855,36716667739478.24,25376897778537.62,139788122360792.11,132345184100959.28,NCEP,Y
20,2020-01-01T00:00:00,3552516835337568.0,3580997484071716.0,3603354329207438.0,263635799785604.7,3753783217612271.0,150428888404833.38,3.9059999999999997,3.1419999999999995,2.928,42.941,14.261,8.069,487253809198.0115,113206911380771.33,1459210634787.45,1008089576516.0227,4411190626924.184,39197652914.414505,22735818903.078987,103998060906.4738,1498408287701.8645,1030825395419.1017,141219977778969.38,31023458959518.95,140731448629284.27,1379057111562327.2,177611926448574.62,133992761133172.06,1551384650487383.2,1012791552284671.1,682206048233394.0,903810256853991.5,1050412165832285.4,3429651681834162.0,3461614791001637.5,67590377472157.11,1214640299671.7402,1600527021377.1155,69738089267803.99,22005284227223.99,24286725556647.594,31668964782647.785,24143237945955.05,122865153503406.0,119382693070078.38,NCEP,Y
21,2021-01-01T00:00:00,3869384546251237.0,3921205347412499.0,3932955570504611.0,279425048094156.3,4099213367167995.0,166257796663384.06,3.6450000000000005,2.8770000000000002,2.6870000000000003,40.5,15.19,8.122,487253809198.0115,113167251430772.27,1008089576516.0227,983409899898.3347,4709604189024.38,22735818903.078987,10296718363.20177,104929599201.18497,1030825395419.1017,993706618261.5365,164950933932631.72,33660743254493.555,143353569764985.97,1483585326732765.2,206389775970626.84,156259050882181.7,1716264273311619.0,1124653659986336.4,738612151296397.1,968837766139686.6,1127352390261084.2,3733335803740970.0,3788618590839727.0,70658840609314.62,1545709157339.426,1842205401994.7673,78489334860537.44,27490224575087.598,26990979633558.26,36057471923870.27,25560732921336.977,136048742510267.25,132586756572772.11,NCEP,Y
22,2022-01-01T00:00:00,3770309821775220.0,3806664677990903.5,3812190181701480.0,269571604342696.0,3977410664071725.5,165220482370245.66,3.53,2.7369999999999997,2.557,38.71,16.278,8.924,487253809198.0115,104351121972450.34,983409899898.3347,1634584359629.8503,4653753186361.375,10296718363.20177,91221564446.68733,106306943206.0764,993706618261.5365,1725805924076.5376,141438079709486.66,34438294470486.918,134581883470720.56,1552365148358816.8,209904224483991.47,136101256028436.34,1754434752227183.0,1036033178408352.1,614501826474350.0,910830814826002.8,1097132910685605.1,3635330397621608.0,3675973713871129.5,80423779056412.02,1080318457856.9688,1263579930955.9097,82757449201826.52,27767216112736.71,18048050643734.28,25524849053507.63,28805145816356.15,134979424153612.25,130690964119773.9,NCEP,Y
23,2023-01-01T00:00:00,3790216138063488.0,3843919223798381.0,3848826148063195.0,259976698232146.5,4009664204606817.0,160838056543622.12,3.366,2.576,2.413,38.134,16.893,9.011,487253809198.0115,99138641688524.39,1634584359629.8503,1885188212753.5154,4588487689227.601,91221564446.68733,80671556803.80405,101974377988.48236,1725805924076.5376,1965859769557.3193,153081782710176.03,34232774514341.37,129546345083259.23,1433761529207703.5,247194749573531.12,194578887542699.66,1632216727231571.8,1058814507062967.4,750914558573258.2,972722082665676.6,1087068579388821.2,3659877006479047.5,3717394614767182.0,69571992631518.02,2096035138872.0874,2909871005102.2646,74660471142425.61,23285797470038.18,26332088593109.137,34571470477782.145,23436014156792.27,130339131584440.6,126524609031199.11,NCEP,Y
24,2024-01-01T00:00:00,4219841670317539.5,4234281797646866.5,4265142933967037.5,321603716575310.75,4442848098471456.5,177705164504419.34,4.056,3.374,3.137,44.744,13.891,7.907,487253809198.0115,143898552070891.4,1885188212753.5154,1691996969045.0647,5461362017611.745,80671556803.80405,79239827828.85974,129523842382.17027,1965859769557.3193,1771236796873.9243,158144055871148.72,33788758076990.246,173006306507112.9,1485179218006527.5,284350233451975.1,183936818250936.25,1828842074070429.2,1108916567398851.6,855778039251936.6,1293292328149830.5,1121474283716538.9,4071324931806145.5,4090444630490880.0,73948380593818.16,2169095252402.3691,2428700670579.503,84346611972623.23,25659507360356.86,33306351040752.89,46480149886639.55,24015108890208.094,148516738511394.06,143837167155986.6,NCEP,Y
25,2025-01-01T00:00:00,4195263355475092.0,4207702102255258.5,4242957679575660.5,336411591624495.5,4427082786166958.5,184125106591298.16,4.3180000000000005,3.589,3.325,45.268,11.907,6.594,487253809198.0115,152286485033197.34,1691996969045.0647,1180980605117.1743,4967996835410.472,79239827828.85974,74655704167.46706,114634206046.36191,1771236796873.9243,1255636309284.6414,164209625491424.5,34933253034499.293,183191800402266.2,1605688600295124.8,215555954709177.9,163391888890375.72,1856692293749591.0,1087048654342805.0,801994988808001.8,1185993660552386.0,1184341661301506.5,4042122804080691.5,4058584898568277.0,77823219265517.47,1720570165242.976,2275246141691.5415,88356817588301.9,28870105380886.402,29979397252200.754,44171980606305.0,29060418681235.68,153140551394400.4,149117203686981.3,NCEP,Y
